,시도별,year,month,value,type,purpose
14571,대구,2023,11,3889.0,승합,영업용
14572,인천,2023,11,7073.0,승합,영업용
14573,광주,2023,11,2317.0,승합,영업용
14574,대전,2023,11,2235.0,승합,영업용
14575,울산,2023,11,1939.0,승합,영업용
14576,세종,2023,11,502.0,승합,영업용
14577,경기,2023,11,31979.0,승합,영업용
14578,충북,2023,11,3774.0,승합,영업용
14579,충남,2023,11,5255.0,승합,영업용
14580,전북,2023,11,3948.0,승합,영업용
14581,전남,2023,11,8287.0,승합,영업용
14582,경북,2023,11,5307.0,승합,영업용
14583,경남,2023,11,7190.0,승합,영업용
14584,제주,2023,11,6549.0,승합,영업용
14585,강원,2023,11,3003.0,승합,영업용
14586,서울,2023,11,3965.0,화물,관용
14587,부산,2023,11,1616.0,화물,관용
14588,대구,2023,11,1456.0,화물,관용
14589,인천,2023,11,1358.0,화물,관용
14590,광주,2023,11,846.0,화물,관용
14591,대전,2023,11,888.0,화물,관용
14592,울산,2023,11,654.0,화물,관용
14593,세종,2023,11,257.0,화물,관용
14594,경기,2023,11,5769.0,화물,관용
14595,충북,2023,11,1631.0,화물,관용
14596,충남,2023,11,2459.0,화물,관용
14597,전북,2023,11,2232.0,화물,관용
14598,전남,2023,11,2718.0,화물,관용
14599,경북,2023,11,3067.0,화물,관용
14600,경남,2023,11,2721.0,화물,관용
14601,제주,2023,11,1037.0,화물,관용
14602,강원,2023,11,2688.0,화물,관용
14603,서울,2023,11,248975.0,화물,자가용
14604,부산,2023,11,148966.0,화물,자가용
14605,대구,2023,11,139900.0,화물,자가용
14606,인천,2023,11,165682.0,화물,자가용
14607,광주,2023,11,78141.0,화물,자가용
14608,대전,2023,11,73589.0,화물,자가용
14609,울산,2023,11,62686.0,화물,자가용
14610,세종,2023,11,15090.0,화물,자가용
14611,경기,2023,11,717634.0,화물,자가용
14612,충북,2023,11,148822.0,화물,자가용
14613,충남,2023,11,213252.0,화물,자가용
14614,전북,2023,11,175798.0,화물,자가용
14615,전남,2023,11,232687.0,화물,자가용
14616,경북,2023,11,296220.0,화물,자가용
14617,경남,2023,11,269771.0,화물,자가용
14618,제주,2023,11,84256.0,화물,자가용
14619,강원,2023,11,154850.0,화물,자가용
14620,서울,2023,11,60306.0,화물,영업용
14621,부산,2023,11,36012.0,화물,영업용
14622,대구,2023,11,20666.0,화물,영업용
14623,인천,2023,11,35054.0,화물,영업용
14624,광주,2023,11,14585.0,화물,영업용
14625,대전,2023,11,12473.0,화물,영업용
14626,울산,2023,11,10266.0,화물,영업용
14627,세종,2023,11,1936.0,화물,영업용
14628,경기,2023,11,134720.0,화물,영업용
14629,충북,2023,11,15975.0,화물,영업용
14630,충남,2023,11,19501.0,화물,영업용
14631,전북,2023,11,16187.0,화물,영업용
14632,전남,2023,11,21014.0,화물,영업용
14633,경북,2023,11,24929.0,화물,영업용
14634,경남,2023,11,27287.0,화물,영업용
14635,제주,2023,11,4167.0,화물,영업용
14636,강원,2023,11,9157.0,화물,영업용
14637,서울,2023,11,418.0,특수,관용
14638,부산,2023,11,157.0,특수,관용
14639,대구,2023,11,152.0,특수,관용
14640,인천,2023,11,145.0,특수,관용
14641,광주,2023,11,88.0,특수,관용
14642,대전,2023,11,82.0,특수,관용
14643,울산,2023,11,51.0,특수,관용
14644,세종,2023,11,65.0,특수,관용
14645,경기,2023,11,613.0,특수,관용
14646,충북,2023,11,164.0,특수,관용
14647,충남,2023,11,318.0,특수,관용
14648,전북,2023,11,198.0,특수,관용
14649,전남,2023,11,224.0,특수,관용
14650,경북,2023,11,368.0,특수,관용
14651,경남,2023,11,296.0,특수,관용
14652,제주,2023,11,80.0,특수,관용
14653,강원,2023,11,262.0,특수,관용
14654,서울,2023,11,5700.0,특수,자가용
14655,부산,2023,11,3065.0,특수,자가용
14656,대구,2023,11,2729.0,특수,자가용
14657,인천,2023,11,3678.0,특수,자가용
14658,광주,2023,11,1955.0,특수,자가용
14659,대전,2023,11,1948.0,특수,자가용
14660,울산,2023,11,1326.0,특수,자가용
14661,세종,2023,11,608.0,특수,자가용
14662,경기,2023,11,17152.0,특수,자가용
14663,충북,2023,11,3146.0,특수,자가용
14664,충남,2023,11,3997.0,특수,자가용
14665,전북,2023,11,2966.0,특수,자가용
14666,전남,2023,11,3778.0,특수,자가용
14667,경북,2023,11,4771.0,특수,자가용
14668,경남,2023,11,4764.0,특수,자가용
14669,제주,2023,11,1427.0,특수,자가용
14670,강원,2023,11,3010.0,특수,자가용
14671,서울,2023,11,5208.0,특수,영업용
14672,부산,2023,11,9026.0,특수,영업용
14673,대구,2023,11,2164.0,특수,영업용
14674,인천,2023,11,5418.0,특수,영업용
14675,광주,2023,11,1923.0,특수,영업용
14676,대전,2023,11,1729.0,특수,영업용
14677,울산,2023,11,2242.0,특수,영업용
14678,세종,2023,11,170.0,특수,영업용
14679,경기,2023,11,12220.0,특수,영업용
14680,충북,2023,11,2885.0,특수,영업용
14681,충남,2023,11,3262.0,특수,영업용
14682,전북,2023,11,2527.0,특수,영업용
14683,전남,2023,11,5124.0,특수,영업용
14684,경북,2023,11,5343.0,특수,영업용
14685,경남,2023,11,5736.0,특수,영업용
14686,제주,2023,11,684.0,특수,영업용
14687,강원,2023,11,1929.0,특수,영업용
14688,서울,2023,12,4638.0,승용,관용
14689,부산,2023,12,1741.0,승용,관용
14690,대구,2023,12,1063.0,승용,관용
14691,인천,2023,12,1642.0,승용,관용
14692,광주,2023,12,881.0,승용,관용
14693,대전,2023,12,669.0,승용,관용
14694,울산,2023,12,750.0,승용,관용
14695,세종,2023,12,349.0,승용,관용
14696,경기,2023,12,7895.0,승용,관용
14697,충북,2023,12,1405.0,승용,관용
14698,충남,2023,12,2047.0,승용,관용
14699,전북,2023,12,1926.0,승용,관용
14700,전남,2023,12,2333.0,승용,관용
14701,경북,2023,12,2749.0,승용,관용
14702,경남,2023,12,2579.0,승용,관용
14703,제주,2023,12,842.0,승용,관용
14704,강원,2023,12,1972.0,승용,관용
14705,서울,2023,12,2652134.0,승용,자가용
14706,부산,2023,12,1167693.0,승용,자가용
14707,대구,2023,12,1033550.0,승용,자가용
14708,인천,2023,12,1249631.0,승용,자가용
14709,광주,2023,12,593809.0,승용,자가용
14710,대전,2023,12,590452.0,승용,자가용
14711,울산,2023,12,500879.0,승용,자가용
14712,세종,2023,12,174359.0,승용,자가용
14713,경기,2023,12,5366150.0,승용,자가용
14714,충북,2023,12,717131.0,승용,자가용
14715,충남,2023,12,949297.0,승용,자가용
14716,전북,2023,12,747567.0,승용,자가용
14717,전남,2023,12,746993.0,승용,자가용
14718,경북,2023,12,1139539.0,승용,자가용
14719,경남,2023,12,1469869.0,승용,자가용
14720,제주,2023,12,325588.0,승용,자가용
14721,강원,2023,12,654653.0,승용,자가용
14722,서울,2023,12,119344.0,승용,영업용
14723,부산,2023,12,122895.0,승용,영업용
14724,대구,2023,12,28945.0,승용,영업용
14725,인천,2023,12,228177.0,승용,영업용
14726,광주,2023,12,13816.0,승용,영업용
14727,대전,2023,12,24132.0,승용,영업용
14728,울산,2023,12,7472.0,승용,영업용
14729,세종,2023,12,1134.0,승용,영업용
14730,경기,2023,12,79409.0,승용,영업용
14731,충북,2023,12,17989.0,승용,영업용
14732,충남,2023,12,13449.0,승용,영업용
14733,전북,2023,12,13663.0,승용,영업용
14734,전남,2023,12,198140.0,승용,영업용
14735,경북,2023,12,13392.0,승용,영업용
14736,경남,2023,12,113154.0,승용,영업용
14737,제주,2023,12,267709.0,승용,영업용
14738,강원,2023,12,12607.0,승용,영업용
14739,서울,2023,12,3807.0,승합,관용
14740,부산,2023,12,1276.0,승합,관용
14741,대구,2023,12,1041.0,승합,관용
14742,인천,2023,12,1180.0,승합,관용
14743,광주,2023,12,607.0,승합,관용
14744,대전,2023,12,563.0,승합,관용
14745,울산,2023,12,501.0,승합,관용
14746,세종,2023,12,249.0,승합,관용
14747,경기,2023,12,4298.0,승합,관용
14748,충북,2023,12,1129.0,승합,관용
14749,충남,2023,12,1336.0,승합,관용
14750,전북,2023,12,1395.0,승합,관용
14751,전남,2023,12,1712.0,승합,관용
14752,경북,2023,12,1787.0,승합,관용
14753,경남,2023,12,1939.0,승합,관용
14754,제주,2023,12,491.0,승합,관용
14755,강원,2023,12,1698.0,승합,관용
14756,서울,2023,12,72388.0,승합,자가용
14757,부산,2023,12,29252.0,승합,자가용
14758,대구,2023,12,22380.0,승합,자가용
14759,인천,2023,12,31564.0,승합,자가용
14760,광주,2023,12,14339.0,승합,자가용
14761,대전,2023,12,14513.0,승합,자가용
14762,울산,2023,12,10515.0,승합,자가용
14763,세종,2023,12,3364.0,승합,자가용
14764,경기,2023,12,146559.0,승합,자가용
14765,충북,2023,12,22185.0,승합,자가용
14766,충남,2023,12,31039.0,승합,자가용
14767,전북,2023,12,24039.0,승합,자가용
14768,전남,2023,12,26896.0,승합,자가용
14769,경북,2023,12,36498.0,승합,자가용
14770,경남,2023,12,38571.0,승합,자가용
14771,제주,2023,12,10237.0,승합,자가용
14772,강원,2023,12,20780.0,승합,자가용
14773,서울,2023,12,14872.0,승합,영업용
14774,부산,2023,12,6199.0,승합,영업용
14775,대구,2023,12,3913.0,승합,영업용
14776,인천,2023,12,7095.0,승합,영업용
14777,광주,2023,12,2315.0,승합,영업용
14778,대전,2023,12,2228.0,승합,영업용
14779,울산,2023,12,1941.0,승합,영업용
14780,세종,2023,12,502.0,승합,영업용
14781,경기,2023,12,32198.0,승합,영업용
14782,충북,2023,12,3767.0,승합,영업용
14783,충남,2023,12,5246.0,승합,영업용
14784,전북,2023,12,3961.0,승합,영업용
14785,전남,2023,12,8253.0,승합,영업용
14786,경북,2023,12,5272.0,승합,영업용
14787,경남,2023,12,7174.0,승합,영업용
14788,제주,2023,12,6511.0,승합,영업용
14789,강원,2023,12,2999.0,승합,영업용
14790,서울,2023,12,3934.0,화물,관용
14791,부산,2023,12,1616.0,화물,관용
14792,대구,2023,12,1464.0,화물,관용
14793,인천,2023,12,1358.0,화물,관용
14794,광주,2023,12,847.0,화물,관용
14795,대전,2023,12,895.0,화물,관용
14796,울산,2023,12,655.0,화물,관용
14797,세종,2023,12,257.0,화물,관용
14798,경기,2023,12,5766.0,화물,관용
14799,충북,2023,12,1630.0,화물,관용
14800,충남,2023,12,2461.0,화물,관용
14801,전북,2023,12,2235.0,화물,관용
14802,전남,2023,12,2712.0,화물,관용
14803,경북,2023,12,3059.0,화물,관용
14804,경남,2023,12,2706.0,화물,관용
14805,제주,2023,12,1039.0,화물,관용
14806,강원,2023,12,2684.0,화물,관용
14807,서울,2023,12,248224.0,화물,자가용
14808,부산,2023,12,148697.0,화물,자가용
14809,대구,2023,12,139800.0,화물,자가용
14810,인천,2023,12,165777.0,화물,자가용
14811,광주,2023,12,78045.0,화물,자가용
14812,대전,2023,12,73601.0,화물,자가용
14813,울산,2023,12,62604.0,화물,자가용
14814,세종,2023,12,15096.0,화물,자가용
14815,경기,2023,12,717134.0,화물,자가용
14816,충북,2023,12,148785.0,화물,자가용
14817,충남,2023,12,213418.0,화물,자가용
14818,전북,2023,12,175818.0,화물,자가용
14819,전남,2023,12,233087.0,화물,자가용
14820,경북,2023,12,296224.0,화물,자가용
14821,경남,2023,12,269619.0,화물,자가용
14822,제주,2023,12,84493.0,화물,자가용
14823,강원,2023,12,154772.0,화물,자가용
14824,서울,2023,12,60432.0,화물,영업용
14825,부산,2023,12,36109.0,화물,영업용
14826,대구,2023,12,20793.0,화물,영업용
14827,인천,2023,12,35160.0,화물,영업용
14828,광주,2023,12,14624.0,화물,영업용
14829,대전,2023,12,12531.0,화물,영업용
14830,울산,2023,12,10320.0,화물,영업용
14831,세종,2023,12,1963.0,화물,영업용
14832,경기,2023,12,135464.0,화물,영업용
14833,충북,2023,12,16007.0,화물,영업용
14834,충남,2023,12,19562.0,화물,영업용
14835,전북,2023,12,16199.0,화물,영업용
14836,전남,2023,12,21078.0,화물,영업용
14837,경북,2023,12,24873.0,화물,영업용
14838,경남,2023,12,27405.0,화물,영업용
14839,제주,2023,12,4189.0,화물,영업용
14840,강원,2023,12,9179.0,화물,영업용
14841,서울,2023,12,420.0,특수,관용
14842,부산,2023,12,156.0,특수,관용
14843,대구,2023,12,153.0,특수,관용
14844,인천,2023,12,145.0,특수,관용
14845,광주,2023,12,88.0,특수,관용
14846,대전,2023,12,81.0,특수,관용
14847,울산,2023,12,50.0,특수,관용
14848,세종,2023,12,65.0,특수,관용
14849,경기,2023,12,624.0,특수,관용
14850,충북,2023,12,165.0,특수,관용
14851,충남,2023,12,316.0,특수,관용
14852,전북,2023,12,199.0,특수,관용
14853,전남,2023,12,226.0,특수,관용
14854,경북,2023,12,370.0,특수,관용
14855,경남,2023,12,298.0,특수,관용
14856,제주,2023,12,80.0,특수,관용
14857,강원,2023,12,266.0,특수,관용
14858,서울,2023,12,5735.0,특수,자가용
14859,부산,2023,12,3089.0,특수,자가용
14860,대구,2023,12,2743.0,특수,자가용
14861,인천,2023,12,3697.0,특수,자가용
14862,광주,2023,12,1971.0,특수,자가용
14863,대전,2023,12,1964.0,특수,자가용
14864,울산,2023,12,1337.0,특수,자가용
14865,세종,2023,12,604.0,특수,자가용
14866,경기,2023,12,17361.0,특수,자가용
14867,충북,2023,12,3185.0,특수,자가용
14868,충남,2023,12,4024.0,특수,자가용
14869,전북,2023,12,2980.0,특수,자가용
14870,전남,2023,12,3829.0,특수,자가용
14871,경북,2023,12,4842.0,특수,자가용
14872,경남,2023,12,4817.0,특수,자가용
14873,제주,2023,12,1427.0,특수,자가용
14874,강원,2023,12,3050.0,특수,자가용
14875,서울,2023,12,5234.0,특수,영업용
14876,부산,2023,12,9025.0,특수,영업용
14877,대구,2023,12,2175.0,특수,영업용
14878,인천,2023,12,5413.0,특수,영업용
14879,광주,2023,12,1914.0,특수,영업용
14880,대전,2023,12,1745.0,특수,영업용
14881,울산,2023,12,2242.0,특수,영업용
14882,세종,2023,12,168.0,특수,영업용
14883,경기,2023,12,12240.0,특수,영업용
14884,충북,2023,12,2891.0,특수,영업용
14885,충남,2023,12,3251.0,특수,영업용
14886,전북,2023,12,2534.0,특수,영업용
14887,전남,2023,12,5127.0,특수,영업용
14888,경북,2023,12,5326.0,특수,영업용
14889,경남,2023,12,5718.0,특수,영업용
14890,제주,2023,12,685.0,특수,영업용
14891,강원,2023,12,1980.0,특수,영업용
14892,서울,2024,01,4698.0,승용,관용
14893,부산,2024,01,1822.0,승용,관용
14894,대구,2024,01,1076.0,승용,관용
14895,인천,2024,01,1708.0,승용,관용
14896,광주,2024,01,891.0,승용,관용
14897,대전,2024,01,693.0,승용,관용
14898,울산,2024,01,751.0,승용,관용
14899,세종,2024,01,354.0,승용,관용
14900,경기,2024,01,8021.0,승용,관용
14901,충북,2024,01,1441.0,승용,관용
14902,충남,2024,01,2059.0,승용,관용
14903,전남,2024,01,2391.0,승용,관용
14904,경북,2024,01,2745.0,승용,관용
14905,경남,2024,01,2619.0,승용,관용
14906,제주,2024,01,856.0,승용,관용
14907,강원,2024,01,1980.0,승용,관용
14908,전북,2024,01,1933.0,승용,관용
14909,서울,2024,01,2653110.0,승용,자가용
14910,부산,2024,01,1169380.0,승용,자가용
14911,대구,2024,01,1034493.0,승용,자가용
14912,인천,2024,01,1252764.0,승용,자가용
14913,광주,2024,01,594894.0,승용,자가용
14914,대전,2024,01,591708.0,승용,자가용
14915,울산,2024,01,502113.0,승용,자가용
14916,세종,2024,01,174856.0,승용,자가용
14917,경기,2024,01,5378167.0,승용,자가용
14918,충북,2024,01,718865.0,승용,자가용
14919,충남,2024,01,952650.0,승용,자가용
14920,전남,2024,01,749201.0,승용,자가용
14921,경북,2024,01,1142089.0,승용,자가용
14922,경남,2024,01,1473098.0,승용,자가용
14923,제주,2024,01,326019.0,승용,자가용
14924,강원,2024,01,655952.0,승용,자가용
14925,전북,2024,01,749229.0,승용,자가용
14926,서울,2024,01,118934.0,승용,영업용
14927,부산,2024,01,123397.0,승용,영업용
14928,대구,2024,01,29086.0,승용,영업용
14929,인천,2024,01,227061.0,승용,영업용
14930,광주,2024,01,13938.0,승용,영업용
14931,대전,2024,01,25248.0,승용,영업용
14932,울산,2024,01,7456.0,승용,영업용
14933,세종,2024,01,1129.0,승용,영업용
14934,경기,2024,01,79682.0,승용,영업용
14935,충북,2024,01,17927.0,승용,영업용
14936,충남,2024,01,13536.0,승용,영업용
14937,전남,2024,01,197616.0,승용,영업용
14938,경북,2024,01,13344.0,승용,영업용
14939,경남,2024,01,113069.0,승용,영업용
14940,제주,2024,01,267314.0,승용,영업용
14941,강원,2024,01,12554.0,승용,영업용
14942,전북,2024,01,13624.0,승용,영업용
14943,서울,2024,01,3800.0,승합,관용
14944,부산,2024,01,1287.0,승합,관용
14945,대구,2024,01,1039.0,승합,관용
14946,인천,2024,01,1178.0,승합,관용
14947,광주,2024,01,608.0,승합,관용
14948,대전,2024,01,561.0,승합,관용
14949,울산,2024,01,500.0,승합,관용
14950,세종,2024,01,247.0,승합,관용
14951,경기,2024,01,4320.0,승합,관용
14952,충북,2024,01,1121.0,승합,관용
14953,충남,2024,01,1332.0,승합,관용
14954,전남,2024,01,1712.0,승합,관용
14955,경북,2024,01,1790.0,승합,관용
14956,경남,2024,01,1939.0,승합,관용
14957,제주,2024,01,491.0,승합,관용
14958,강원,2024,01,1694.0,승합,관용
14959,전북,2024,01,1396.0,승합,관용
14960,서울,2024,01,72085.0,승합,자가용
14961,부산,2024,01,29143.0,승합,자가용
14962,대구,2024,01,22328.0,승합,자가용
14963,인천,2024,01,31498.0,승합,자가용
14964,광주,2024,01,14315.0,승합,자가용
14965,대전,2024,01,14483.0,승합,자가용
14966,울산,2024,01,10507.0,승합,자가용
14967,세종,2024,01,3347.0,승합,자가용
14968,경기,2024,01,146076.0,승합,자가용
14969,충북,2024,01,22101.0,승합,자가용
14970,충남,2024,01,31038.0,승합,자가용
14971,전남,2024,01,26851.0,승합,자가용
14972,경북,2024,01,36438.0,승합,자가용
14973,경남,2024,01,38543.0,승합,자가용
14974,제주,2024,01,10213.0,승합,자가용
14975,강원,2024,01,20711.0,승합,자가용
14976,전북,2024,01,23998.0,승합,자가용
14977,서울,2024,01,14859.0,승합,영업용
14978,부산,2024,01,6208.0,승합,영업용
14979,대구,2024,01,3910.0,승합,영업용
14980,인천,2024,01,7141.0,승합,영업용
14981,광주,2024,01,2303.0,승합,영업용
14982,대전,2024,01,2232.0,승합,영업용
14983,울산,2024,01,1932.0,승합,영업용
14984,세종,2024,01,502.0,승합,영업용
14985,경기,2024,01,32169.0,승합,영업용
14986,충북,2024,01,3766.0,승합,영업용
14987,충남,2024,01,5258.0,승합,영업용
14988,전남,2024,01,8085.0,승합,영업용
14989,경북,2024,01,5230.0,승합,영업용
14990,경남,2024,01,7164.0,승합,영업용
14991,제주,2024,01,6496.0,승합,영업용
14992,강원,2024,01,3005.0,승합,영업용
14993,전북,2024,01,3963.0,승합,영업용
14994,서울,2024,01,3925.0,화물,관용
14995,부산,2024,01,1615.0,화물,관용
14996,대구,2024,01,1470.0,화물,관용
14997,인천,2024,01,1363.0,화물,관용
14998,광주,2024,01,844.0,화물,관용
14999,대전,2024,01,901.0,화물,관용
15000,울산,2024,01,648.0,화물,관용
15001,세종,2024,01,261.0,화물,관용
15002,경기,2024,01,5756.0,화물,관용
15003,충북,2024,01,1623.0,화물,관용
15004,충남,2024,01,2455.0,화물,관용
15005,전남,2024,01,2715.0,화물,관용
15006,경북,2024,01,3060.0,화물,관용
15007,경남,2024,01,2704.0,화물,관용
15008,제주,2024,01,1036.0,화물,관용
15009,강원,2024,01,2678.0,화물,관용
15010,전북,2024,01,2245.0,화물,관용
15011,서울,2024,01,247784.0,화물,자가용
15012,부산,2024,01,148489.0,화물,자가용
15013,대구,2024,01,139832.0,화물,자가용
15014,인천,2024,01,166248.0,화물,자가용
15015,광주,2024,01,78023.0,화물,자가용
15016,대전,2024,01,73704.0,화물,자가용
15017,울산,2024,01,62708.0,화물,자가용
15018,세종,2024,01,15084.0,화물,자가용
15019,경기,2024,01,717950.0,화물,자가용
15020,충북,2024,01,149044.0,화물,자가용
15021,충남,2024,01,213811.0,화물,자가용
15022,전남,2024,01,233661.0,화물,자가용
15023,경북,2024,01,296793.0,화물,자가용
15024,경남,2024,01,269956.0,화물,자가용
15025,제주,2024,01,84640.0,화물,자가용
15026,강원,2024,01,155004.0,화물,자가용
15027,전북,2024,01,176161.0,화물,자가용
15028,서울,2024,01,60500.0,화물,영업용
15029,부산,2024,01,36179.0,화물,영업용
15030,대구,2024,01,20825.0,화물,영업용
15031,인천,2024,01,35330.0,화물,영업용
15032,광주,2024,01,14678.0,화물,영업용
15033,대전,2024,01,12497.0,화물,영업용
15034,울산,2024,01,10326.0,화물,영업용
15035,세종,2024,01,1965.0,화물,영업용
15036,경기,2024,01,136115.0,화물,영업용
15037,충북,2024,01,16051.0,화물,영업용
15038,충남,2024,01,19637.0,화물,영업용
15039,전남,2024,01,21152.0,화물,영업용
15040,경북,2024,01,24921.0,화물,영업용
15041,경남,2024,01,27550.0,화물,영업용
15042,제주,2024,01,4213.0,화물,영업용
15043,강원,2024,01,9202.0,화물,영업용
15044,전북,2024,01,16242.0,화물,영업용
15045,서울,2024,01,433.0,특수,관용
15046,부산,2024,01,157.0,특수,관용
15047,대구,2024,01,155.0,특수,관용
15048,인천,2024,01,142.0,특수,관용
15049,광주,2024,01,89.0,특수,관용
15050,대전,2024,01,81.0,특수,관용
15051,울산,2024,01,51.0,특수,관용
15052,세종,2024,01,65.0,특수,관용
15053,경기,2024,01,622.0,특수,관용
15054,충북,2024,01,163.0,특수,관용
15055,충남,2024,01,320.0,특수,관용
15056,전남,2024,01,228.0,특수,관용
15057,경북,2024,01,371.0,특수,관용
15058,경남,2024,01,299.0,특수,관용
15059,제주,2024,01,80.0,특수,관용
15060,강원,2024,01,268.0,특수,관용
15061,전북,2024,01,204.0,특수,관용
15062,서울,2024,01,5732.0,특수,자가용
15063,부산,2024,01,3126.0,특수,자가용
15064,대구,2024,01,2772.0,특수,자가용
15065,인천,2024,01,3727.0,특수,자가용
15066,광주,2024,01,2008.0,특수,자가용
15067,대전,2024,01,1964.0,특수,자가용
15068,울산,2024,01,1349.0,특수,자가용
15069,세종,2024,01,606.0,특수,자가용
15070,경기,2024,01,17447.0,특수,자가용
15071,충북,2024,01,3273.0,특수,자가용
15072,충남,2024,01,4057.0,특수,자가용
15073,전남,2024,01,3849.0,특수,자가용
15074,경북,2024,01,4872.0,특수,자가용
15075,경남,2024,01,4852.0,특수,자가용
15076,제주,2024,01,1439.0,특수,자가용
15077,강원,2024,01,3070.0,특수,자가용
15078,전북,2024,01,3014.0,특수,자가용
15079,서울,2024,01,5244.0,특수,영업용
15080,부산,2024,01,9027.0,특수,영업용
15081,대구,2024,01,2191.0,특수,영업용
15082,인천,2024,01,5426.0,특수,영업용
15083,광주,2024,01,1917.0,특수,영업용
15084,대전,2024,01,1729.0,특수,영업용
15085,울산,2024,01,2249.0,특수,영업용
15086,세종,2024,01,168.0,특수,영업용
15087,경기,2024,01,12265.0,특수,영업용
15088,충북,2024,01,2888.0,특수,영업용
15089,충남,2024,01,3264.0,특수,영업용
15090,전남,2024,01,5139.0,특수,영업용
15091,경북,2024,01,5346.0,특수,영업용
15092,경남,2024,01,5729.0,특수,영업용
15093,제주,2024,01,689.0,특수,영업용
15094,강원,2024,01,2016.0,특수,영업용
15095,전북,2024,01,2540.0,특수,영업용
15096,서울,2024,02,4691.0,승용,관용
15097,부산,2024,02,1853.0,승용,관용
15098,대구,2024,02,1088.0,승용,관용
15099,인천,2024,02,1759.0,승용,관용
15100,광주,2024,02,965.0,승용,관용
15101,대전,2024,02,710.0,승용,관용
15102,울산,2024,02,763.0,승용,관용
15103,세종,2024,02,353.0,승용,관용
15104,경기,2024,02,8034.0,승용,관용
15105,충북,2024,02,1439.0,승용,관용
15106,충남,2024,02,2068.0,승용,관용
15107,전남,2024,02,2334.0,승용,관용
15108,경북,2024,02,2763.0,승용,관용
15109,경남,2024,02,2581.0,승용,관용
15110,제주,2024,02,867.0,승용,관용
15111,강원,2024,02,1970.0,승용,관용
15112,전북,2024,02,1940.0,승용,관용
15113,서울,2024,02,2653703.0,승용,자가용
15114,부산,2024,02,1170096.0,승용,자가용
15115,대구,2024,02,1034742.0,승용,자가용
15116,인천,2024,02,1255546.0,승용,자가용
15117,광주,2024,02,595519.0,승용,자가용
15118,대전,2024,02,592136.0,승용,자가용
15119,울산,2024,02,502810.0,승용,자가용
15120,세종,2024,02,175327.0,승용,자가용
15121,경기,2024,02,5385129.0,승용,자가용
15122,충북,2024,02,719897.0,승용,자가용
15123,충남,2024,02,955196.0,승용,자가용
15124,전남,2024,02,750671.0,승용,자가용
15125,경북,2024,02,1144126.0,승용,자가용
15126,경남,2024,02,1475671.0,승용,자가용
15127,제주,2024,02,326653.0,승용,자가용
15128,강원,2024,02,657028.0,승용,자가용
15129,전북,2024,02,750499.0,승용,자가용
15130,서울,2024,02,117930.0,승용,영업용
15131,부산,2024,02,124031.0,승용,영업용
15132,대구,2024,02,29043.0,승용,영업용
15133,인천,2024,02,225886.0,승용,영업용
15134,광주,2024,02,13841.0,승용,영업용
15135,대전,2024,02,25707.0,승용,영업용
15136,울산,2024,02,7451.0,승용,영업용
15137,세종,2024,02,1127.0,승용,영업용
15138,경기,2024,02,79536.0,승용,영업용
15139,충북,2024,02,17822.0,승용,영업용
15140,충남,2024,02,13529.0,승용,영업용
15141,전남,2024,02,197700.0,승용,영업용
15142,경북,2024,02,13306.0,승용,영업용
15143,경남,2024,02,114075.0,승용,영업용
15144,제주,2024,02,266420.0,승용,영업용
15145,강원,2024,02,12515.0,승용,영업용
15146,전북,2024,02,13492.0,승용,영업용
15147,서울,2024,02,3794.0,승합,관용
15148,부산,2024,02,1287.0,승합,관용
15149,대구,2024,02,1041.0,승합,관용
15150,인천,2024,02,1168.0,승합,관용
15151,광주,2024,02,604.0,승합,관용
15152,대전,2024,02,557.0,승합,관용
15153,울산,2024,02,501.0,승합,관용
15154,세종,2024,02,248.0,승합,관용
15155,경기,2024,02,4306.0,승합,관용
15156,충북,2024,02,1115.0,승합,관용
15157,충남,2024,02,1329.0,승합,관용
15158,전남,2024,02,1705.0,승합,관용
15159,경북,2024,02,1789.0,승합,관용
15160,경남,2024,02,1919.0,승합,관용
15161,제주,2024,02,489.0,승합,관용
15162,강원,2024,02,1692.0,승합,관용
15163,전북,2024,02,1389.0,승합,관용
15164,서울,2024,02,71854.0,승합,자가용
15165,부산,2024,02,29050.0,승합,자가용
15166,대구,2024,02,22273.0,승합,자가용
15167,인천,2024,02,31456.0,승합,자가용
15168,광주,2024,02,14271.0,승합,자가용
15169,대전,2024,02,14488.0,승합,자가용
15170,울산,2024,02,10480.0,승합,자가용
15171,세종,2024,02,3346.0,승합,자가용
15172,경기,2024,02,145460.0,승합,자가용
15173,충북,2024,02,22059.0,승합,자가용
15174,충남,2024,02,31046.0,승합,자가용
15175,전남,2024,02,26807.0,승합,자가용
15176,경북,2024,02,36429.0,승합,자가용
15177,경남,2024,02,38527.0,승합,자가용
15178,제주,2024,02,10190.0,승합,자가용
15179,강원,2024,02,20660.0,승합,자가용
15180,전북,2024,02,23986.0,승합,자가용
15181,서울,2024,02,14881.0,승합,영업용
15182,부산,2024,02,6215.0,승합,영업용
15183,대구,2024,02,3901.0,승합,영업용
15184,인천,2024,02,7147.0,승합,영업용
15185,광주,2024,02,2295.0,승합,영업용
15186,대전,2024,02,2235.0,승합,영업용
15187,울산,2024,02,1940.0,승합,영업용
15188,세종,2024,02,512.0,승합,영업용
15189,경기,2024,02,32154.0,승합,영업용
15190,충북,2024,02,3753.0,승합,영업용
